fs_div,sj_div,account_id,label,amount,verdict,canonical,norm_amount,detail
CFS,CIS,dart_RentalPropertyAdministrationExpenseSellingGeneralAdministrativeExpenses,임대비용,47611705000,정확매핑,임대비용,47611705000.0,-
CFS,CIS,-표준계정코드 미사용-,당기손익-공정가치측정지정금융상품관련손실,128744497000,기타강등,기타 중요 계정,128744497000.0,-
CFS,CIS,ifrs-full_DepreciationAndAmortisationExpense,감가상각비 및 상각비,38045826000,정확매핑,감가상각비 및 상각비,38045826000.0,-
CFS,CIS,ifrs-full_FeeAndCommissionExpense,수수료비용,51836011000,정확매핑,수수료비용,51836011000.0,-
CFS,CIS,ifrs-full_InterestExpense,이자비용,659064321000,정확매핑,금융부채의 이자비용,659064321000.0,-
CFS,CIS,ifrs-full_NetForeignExchangeLoss,외환거래손실,354337907000,정확매핑,순외환차손,354337907000.0,-
CFS,CIS,ifrs-full_OtherComprehensiveIncome,당기기타포괄손익,3007135000,정확매핑,기타포괄손익,3007135000.0,-
CFS,CIS,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,21820854000,정확매핑,재분류가능기타포괄손익,21820854000.0,-
CFS,CIS,dart_AdjustmentsForIncreaseDecreaseInCumulativeEffectForeignCurrencyTranslation,해외사업환산손익,47544074000,정확매핑,해외사업환산손익,47544074000.0,-
CFS,CIS,-표준계정코드 미사용-,기타포괄손익-공정가치측정채무증권 평가손익,-23832393000,기타강등,기타 중요 계정,-23832393000.0,-
CFS,CIS,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업투자 지분법평가,-1890827000,정확매핑,지분법이익,-1890827000.0,-
CFS,CIS,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-18813719000,정확매핑,재분류불가능기타포괄손익,-18813719000.0,-
CFS,CIS,dart_AdjustmentsForGainsOnRevaluationOfPropertyPlantAndEquipment,유형자산재평가차익,-3252100000,기타강등,기타 중요 계정,-3252100000.0,-
CFS,CIS,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfInvestmentsInEquityInstruments,기타포괄손익-공정가치측정지분증권평가손익,-15525881000,기타강등,기타 중요 계정,-15525881000.0,-
CFS,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,당기손익-공정가치측정지정금융부채의 자기신용위험변동손익,945473000,정확매핑,당기손익-공정가치측정지정금융부채의 자기신용위험조정,945473000.0,-
CFS,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-981211000,정확매핑,확정급여재측정손익,-981211000.0,-
CFS,CIS,ifrs-full_ProfitLoss,당기순이익,144182139000,정확매핑,당기순이익,144182139000.0,-
CFS,CIS,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,188389487000,정확매핑,법인세비용차감전순이익,188389487000.0,-
CFS,CIS,ifrs-full_ProfitLossFromOperatingActivities,영업이익,83593035000,정확매핑,영업이익,83593035000.0,-
CFS,CIS,ifrs-full_Revenue,영업수익,4093862748000,정확매핑,매출,4093862748000.0,-
CFS,CIS,dart_GainFromFinancialInstrumentsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융상품관련이익,2314892229000,정확매핑,당기손익-공정가치측정금융상품관련이익,2314892229000.0,-
CFS,CIS,dart_OtherOperatingIncome,기타의영업수익,116769287000,정확매핑,기타영업수익,116769287000.0,-
CFS,CIS,dart_RevenueFromRenderingOfServicesRental,임대수익,76767471000,정확매핑,임대수익(CIS),76767471000.0,-
CFS,CIS,dart_RevenueFromSaleOfGoodsRealEstate,분양수익,24244745000,정확매핑,분양매출,24244745000.0,-
CFS,CIS,-표준계정코드 미사용-,당기손익-공정가치측정지정금융상품관련이익,30509465000,기타강등,기타 중요 계정,30509465000.0,-
CFS,CIS,ifrs-full_FeeAndCommissionIncome,수수료수익,428130525000,정확매핑,수수료수익,428130525000.0,-
CFS,CIS,ifrs-full_NetForeignExchangeGain,외환거래이익,384558389000,정확매핑,순외환차익,384558389000.0,-
CFS,CIS,ifrs-full_RevenueFromInterest,이자수익,690766030000,정확매핑,이자수익(CIS),690766030000.0,-
CFS,CIS,ifrs-full_ReversalAllowanceAccountForCreditLossesOfFinancialAssets,신용손실충당금환입액,27224607000,정확매핑,신용손실충당금 환입액,27224607000.0,-
CFS,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,1564366567000,정확매핑,기초현금및현금성자산,1564366567000.0,-
CFS,CF,ifrs-full_CashAndCashEquivalents,당기말의 현금및현금성자산,1267694740000,기타강등,기타 중요 계정,1267694740000.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로부터의 현금흐름,3921277247000,정확매핑,재무활동현금흐름,3921277247000.0,-
CFS,CF,dart_AdjustmentsForIncreaseDecreaseInOtherNonCurrentLiabilities,매각예정비유동부채의 증가,30000000000,정확매핑,기타비유동부채의 증가(감소),30000000000.0,-
CFS,CF,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,-5225612000,정확매핑,임대보증금감소,-5225612000.0,-
CFS,CF,dart_DispositionOfTreasuryShares,자기주식의 처분,0,정확매핑,자기주식처분,0.0,-
CFS,CF,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,4414778000,정확매핑,임대보증금증가,4414778000.0,-
CFS,CF,dart_IncreaseInNoncontrollingInterests,비지배지분(부채)의 증감,52030094000,정확매핑,비지배지분의 증가,52030094000.0,-
CFS,CF,dart_RepaymentsOfBonds,사채의 상환,-677000000000,정확매핑,사채상환,-677000000000.0,-
CFS,CF,-표준계정코드 미사용-,매각예정비유동부채의 감소,-24596710000,기타강등,기타 중요 계정,-24596710000.0,-
CFS,CF,-표준계정코드 미사용-,차입부채 순증감,2381497976000,기타강등,기타 중요 계정,2381497976000.0,-
CFS,CF,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,-82059005000,정확매핑,배당금지급,-82059005000.0,-
CFS,CF,ifrs-full_PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 감소,-13646857000,정확매핑,리스부채상환,-13646857000.0,-
CFS,CF,ifrs-full_ProceedsFromContributionsOfNoncontrollingInterests,비지배지분의 증감,-5528509000,정확매핑,비지배지분의 출자,-5528509000.0,-
CFS,CF,ifrs-full_ProceedsFromIssueOfBondsNotesAndDebentures,사채의 발행,2031694484000,정확매핑,사채의 발행,2031694484000.0,-
CFS,CF,ifrs-full_ProceedsFromIssueOfPreferenceShares,상환전환우선주의 발행,229696608000,정확매핑,상환전환우선주 발행,229696608000.0,-
CFS,CF,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,0,정확매핑,자기주식취득,0.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로부터의 현금흐름,-226662947000,정확매핑,투자활동현금흐름,-226662947000.0,-
CFS,CF,dart_AdjustmentsForDecreaseincreaseInAdvancePayments,선급금의 증가,-150000000,정확매핑,선급금의 감소(증가),-150000000.0,-
CFS,CF,dart_AdjustmentsForGainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산의 처분,18595485000,정확매핑,매각예정비유동자산처분이익,18595485000.0,-
CFS,CF,dart_DecreaseInGuaranteeDeposits,보증금의 감소,6025000000,정확매핑,임차보증금감소,6025000000.0,-
CFS,CF,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-9232354000,정확매핑,임차보증금증가,-9232354000.0,-
CFS,CF,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의 처분,34514533000,정확매핑,FVPL금융자산처분,34514533000.0,-
CFS,CF,dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산의 처분,10153993000,정확매핑,기타포괄손익-공정가치측정금융자산의처분,10153993000.0,-
CFS,CF,dart_ProceedsFromSalesOfInvestmentsInSubsidiaries,종속기업 투자의 처분(보유현금 차감 후),-18294153000,정확매핑,종속기업투자처분,-18294153000.0,-
CFS,CF,dart_PurchaseOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산의 취득,-80517021000,정확매핑,기타포괄손익-공정가치측정금융자산의취득,-80517021000.0,-
CFS,CF,dart_PurchaseOfFinancialAssetsAtFairValueThroughProfitOrLossClassifiedAsInvestingActivities,당기손익-공정가치측정금융자산의 취득,-56734472000,정확매핑,당기손익-공정가치측정금융자산의 취득,-56734472000.0,-
CFS,CF,dart_PurchaseOfInvestmentsInSubsidiaries,종속기업 투자의 취득(보유현금 차감 후),0,정확매핑,종속기업투자취득,0.0,-
CFS,CF,-표준계정코드 미사용-,대출채권의 상환,9500000000,기타강등,기타 중요 계정,9500000000.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,0,정확매핑,무형자산처분,0.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfInterestsInAssociates,관계기업 투자의 처분,349802514000,정확매핑,관계기업투자자산의 처분,349802514000.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,65500000000,정확매핑,투자부동산의 처분,65500000000.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,1245043000,정확매핑,유형자산처분,1245043000.0,-
CFS,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-3084628000,정확매핑,무형자산취득,-3084628000.0,-
CFS,CF,ifrs-full_PurchaseOfInterestsInAssociates,관계기업 투자의 취득,-518531091000,정확매핑,관계기업투자자산의 취득,-518531091000.0,-
CFS,CF,ifrs-full_PurchaseOfInvestmentProperty,투자부동산의 취득,-19328860000,정확매핑,투자부동산취득,-19328860000.0,-
CFS,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-14939417000,정확매핑,유형자산취득,-14939417000.0,-
CFS,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,매각예정비유동자산의 취득,-1187519000,정확매핑,매각예정비유동자산의 취득,-1187519000.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동순현금흐름,-3970594099000,정확매핑,영업활동현금흐름,-3970594099000.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInOperations,영업에서 창출된 현금흐름,-3968687094000,정확매핑,영업창출현금흐름,-3968687094000.0,-
CFS,CF,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,자산·부채의 증감,-4039106981000,정확매핑,운전자본변동,-4039106981000.0,-
CFS,CF,dart_AdjustmentsForDecreaseIncreaseInDuefromBanks,예치금,-556589996000,정확매핑,예치금,-556589996000.0,-
CFS,CF,dart_AdjustmentsForDecreaseIncreaseInFinancialAssetsAtFairValueThroughProfitOrLossClassifiedAsOperatingActivities,당기손익-공정가치측정금융자산,-281504547000,정확매핑,당기손익-공정가치측정금융자산의 감소(증가) - 영업활동,-281504547000.0,-
CFS,CF,dart_AdjustmentsForDecreaseIncreaseInFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeClassifiedAsOperatingActivities,기타포괄손익-공정가치측정금융자산,-707241420000,정확매핑,기타포괄손익-공정가치측정금융자산,-707241420000.0,-
CFS,CF,dart_AdjustmentsForDecreaseIncreaseInLoans,대출채권,-2250169088000,정확매핑,대출채권,-2250169088000.0,-
CFS,CF,dart_AdjustmentsForIncreaseDecreaseInFinancialLiabilitiesAtFairValueThroughProfitOrLossClassifiedAsOperatingActivities,당기손익-공정가치측정금융부채,-22883556000,정확매핑,당기손익-공정가치측정금융부채(CF),-22883556000.0,-
CFS,CF,dart_AdjustmentsForIncreaseDecreaseInFinancialLiabilitiesDesignatedAtFairValueThroughProfitOrLossClassifiedAsOperatingActivities,당기손익-공정가치측정지정금융부채,750078617000,정확매핑,당기손익인식지정금융부채,750078617000.0,-
CFS,CF,dart_AdjustmentsForIncreasedecreaseInOtherFinancialLiabilities,차입부채,-403574576000,정확매핑,기타금융부채의 증가(감소),-403574576000.0,-
CFS,CF,-표준계정코드 미사용-,매각예정비유동자산,4091270000,기타강등,기타 중요 계정,4091270000.0,-
CFS,CF,-표준계정코드 미사용-,매각예정비유동부채,0,기타강등,기타 중요 계정,0.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInDerivativeFinancialAssets,파생상품,-169398532000,정확매핑,파생상품자산의 감소(증가)(CF),-169398532000.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산,43466476000,정확매핑,재고자산증감,43466476000.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInOtherAssets,기타자산,31540936000,정확매핑,기타자산의 감소(증가),31540936000.0,-
CFS,CF,ifrs-full_AdjustmentsForIncreaseDecreaseInDepositsFromCustomers,예수부채,-158173747000,정확매핑,예수부채(CF),-158173747000.0,-
CFS,CF,ifrs-full_AdjustmentsForIncreaseDecreaseInEmployeeBenefitLiabilities,종업원급여부채,-4958891000,정확매핑,순확정급여부채 증가(감소),-4958891000.0,-
CFS,CF,ifrs-full_AdjustmentsForIncreaseDecreaseInOtherLiabilities,기타부채,-91860343000,정확매핑,기타부채의 증가(감소),-91860343000.0,-
CFS,CF,ifrs-full_ChangesInInvestmentProperty,투자부동산,-221929584000,정확매핑,투자부동산(CF),-221929584000.0,-
CFS,CF,ifrs-full_AdjustmentsForReconcileProfitLoss,손익조정사항,-73762252000,정확매핑,당기순이익조정가감,-73762252000.0,-
CFS,CF,dart_AdjustmentsForGainLossOnDisposalOfInvestmentsInAssociates,관계기업투자관련손익,36407850000,정확매핑,관계기업투자주식처분손익,36407850000.0,-
CFS,CF,dart_AdjustmentsForGainLossOnDisposalsOfIntangibleAssets,무형자산처분손익,0,정확매핑,무형자산처분손익,0.0,-
CFS,CF,dart_AdjustmentsForGainLossOnDisposalsOfInvestmentProperty,투자부동산처분손익,-27212229000,정확매핑,투자부동산처분손익,-27212229000.0,-
CFS,CF,dart_AdjustmentsForGainLossOnForeignExchangeTranslations,외화환산손익,-65661172000,정확매핑,외화환산손익,-65661172000.0,-
CFS,CF,dart_AdjustmentsForGainsLossesOnDisposalsOfNoncurrentAssetsHeldForSale,매각예정비유동자산처분손익,-3169399000,정확매핑,매각예정비유동관련처분손익,-3169399000.0,-
CFS,CF,dart_AdjustmentsForImpairmentLossesOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산손상손익,472399000,정확매핑,매각예정비유동자산손상차손,472399000.0,-
CFS,CF,dart_AdjustmentsForOtherIncomeExpense,기타손익,12892741000,정확매핑,기타손익,12892741000.0,-
CFS,CF,dart_AdjustmentsForOtherLongtermEmployeeBenefits,종업원급여관련비용,5417563000,정확매핑,기타장기종업원급여,5417563000.0,-
CFS,CF,dart_DividendIncomeNonOperating,배당금수익,-30436701000,정확매핑,배당금수익(CF),-30436701000.0,-
CFS,CF,dart_GainLossFromDerivativesHeldForHedging,파생상품관련손익,-661464000,기타강등,기타 중요 계정,-661464000.0,-
CFS,CF,dart_GainLossFromFinancialInstrumentsAtAmortisedCost,상각후원가측정금융자산관련손익,131412230000,기타강등,기타 중요 계정,131412230000.0,-
CFS,CF,dart_GainLossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융상품 순손익,52151817000,기타강등,기타 중요 계정,52151817000.0,-
CFS,CF,dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융상품 순손익,-113636132000,기타강등,기타 중요 계정,-113636132000.0,-
CFS,CF,-표준계정코드 미사용-,당기손익-공정가치측정지정금융상품 순손익,41769486000,기타강등,기타 중요 계정,41769486000.0,-
CFS,CF,ifrs-full_AdjustmentsForDepreciationAndAmortisationExpense,감가상각비 및 상각비,38045826000,정확매핑,감가상각비와 상각비의 조정,38045826000.0,-
CFS,CF,ifrs-full_AdjustmentsForGainLossOnDisposalsPropertyPlantAndEquipment,유형자산처분손익,323078000,정확매핑,유형자산처분손익,323078000.0,-
CFS,CF,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,44207348000,정확매핑,법인세비용조정,44207348000.0,-
CFS,CF,ifrs-full_InterestRevenueExpense,순이자손익,-196085493000,기타강등,기타 중요 계정,-196085493000.0,-
CFS,CF,ifrs-full_ProfitLoss,당기순이익,144182139000,기타강등,기타 중요 계정,144182139000.0,-
CFS,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,30344864000,정확매핑,배당금수취,30344864000.0,-
CFS,CF,ifrs-full_IncomeTaxesPaidClassifiedAsOperatingActivities,법인세의 지급,-104012354000,정확매핑,"법인세 납부, 영업활동",-104012354000.0,-
CFS,CF,ifrs-full_InterestPaidClassifiedAsInvestingActivities,이자지급,-681037965000,정확매핑,이자지급(CF2),-681037965000.0,-
CFS,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,752798450000,정확매핑,이자수취,752798450000.0,-
CFS,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화로 표시된 현금및현금성자산에 대한 환율변동효과,-20692028000,정확매핑,현금환율변동효과,-20692028000.0,-
CFS,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금흐름의 증감(I+II+III+Ⅳ),-296671827000,정확매핑,현금및현금성자산순증감,-296671827000.0,-
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,3020064866000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,482811321000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누적액 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,1653763513000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,434867000000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,694981258000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,-246358226000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본조정 [구성요소]
