fs_div,sj_div,account_id,label,amount,verdict,canonical,norm_amount,detail
CFS,BS,ifrs-full_EquityAndLiabilities,자본과부채총계,1600258897742,정확매핑,자본과부채총계,1600258897742.0,-
CFS,IS,ifrs-full_Revenue,수익(매출액),1489427600601,정확매핑,매출,1489427600601.0,-
CFS,IS,ifrs-full_CostOfSales,매출원가,1321406611058,정확매핑,매출원가,1321406611058.0,-
CFS,IS,ifrs-full_GrossProfit,매출총이익,168020989543,정확매핑,매출총이익,168020989543.0,-
CFS,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,104661580470,정확매핑,판매비와관리비,104661580470.0,-
CFS,IS,dart_OperatingIncomeLoss,영업이익(손실),63359409073,정확매핑,영업이익,63359409073.0,-
CFS,IS,-표준계정코드 미사용-,관계기업투자손익,31235884359,정확매핑,관계기업투자손익,31235884359.0,-
CFS,IS,ifrs-full_FinanceIncome,금융수익,6616311419,정확매핑,금융수익,6616311419.0,-
CFS,IS,dart_OtherGains,기타이익,53967064987,정확매핑,기타수익,53967064987.0,-
CFS,IS,ifrs-full_FinanceCosts,금융원가,7266639556,정확매핑,이자비용,7266639556.0,-
CFS,IS,dart_OtherLosses,기타비용,28024638610,정확매핑,기타비용,28024638610.0,-
CFS,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),119887391672,정확매핑,법인세비용차감전순이익,119887391672.0,-
CFS,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,19865726056,정확매핑,법인세비용,19865726056.0,-
CFS,IS,ifrs-full_ProfitLoss,당기순이익(손실),100021665616,정확매핑,당기순이익,100021665616.0,-
CFS,IS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),97201562976,정확매핑,지배기업귀속순이익,97201562976.0,-
CFS,IS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),2820102640,정확매핑,비지배지분순이익,2820102640.0,-
CFS,IS,ifrs-full_BasicEarningsLossPerShare,기본및희석주당이익,2870,정확매핑,기본주당이익,2870.0,-
CFS,CIS,ifrs-full_ProfitLoss,당기순이익(손실),100021665616,정확매핑,당기순이익,100021665616.0,-
CFS,CIS,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-22763999195,정확매핑,기타포괄손익,-22763999195.0,-
CFS,CIS,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산평가손익(세후기타포괄손익),68078537,정확매핑,매도가능금융자산평가손익(세후기타포괄손익),68078537.0,-
CFS,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,관계기업자본변동,-10300103935,정확매핑,지분법기타포괄손익재분류가능,-10300103935.0,-
CFS,CIS,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이(세후기타포괄손익),-17307409580,정확매핑,해외사업환산손익,-17307409580.0,-
CFS,CIS,-표준계정코드 미사용-,법인세효과,6664543264,정확매핑,법인세효과,6664543264.0,-
CFS,CIS,-표준계정코드 미사용-,법인세효과 차감후 금액,-20874891714,기타강등,기타 중요 계정,-20874891714.0,-
CFS,CIS,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),-493753489,정확매핑,확정급여재측정손익,-493753489.0,-
CFS,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업잉여금변동,-787218788,정확매핑,지분법기타포괄손익재분류불가능,-787218788.0,-
CFS,CIS,-표준계정코드 미사용-,해외사업장환산외환차이,-918130495,기타강등,기타 중요 계정,-918130495.0,-
CFS,CIS,-표준계정코드 미사용-,법인세효과,309995291,기타강등,기타 중요 계정,309995291.0,-
CFS,CIS,-표준계정코드 미사용-,법인세효과 차감후 금액,-1889107481,기타강등,기타 중요 계정,-1889107481.0,-
CFS,CIS,ifrs-full_ComprehensiveIncome,총포괄손익,77257666421,정확매핑,총포괄손익,77257666421.0,-
CFS,CIS,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",75355694276,정확매핑,지배기업귀속총포괄손익,75355694276.0,-
CFS,CIS,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",1901972145,정확매핑,비지배지분총포괄손익,1901972145.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,151218718678,정확매핑,영업활동현금흐름,151218718678.0,-
CFS,CF,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),100021665616,정확매핑,당기순이익(손실),100021665616.0,-
CFS,CF,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,51508248983,정확매핑,당기순이익조정가감,51508248983.0,-
CFS,CF,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-6522455265,정확매핑,운전자본변동,-6522455265.0,-
CFS,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),5277736174,정확매핑,이자수취,5277736174.0,-
CFS,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취(영업),11005296177,정확매핑,배당금수취,11005296177.0,-
CFS,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),7266639556,정확매핑,이자지급,7266639556.0,-
CFS,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),2805133451,정확매핑,법인세납부,2805133451.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-123745888431,정확매핑,투자활동현금흐름,-123745888431.0,-
CFS,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,64063818577,정확매핑,유형자산취득,64063818577.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,4131212120,정확매핑,유형자산처분,4131212120.0,-
CFS,CF,dart_PurchaseOfInvestmentProperty,투자부동산의 취득,2215925844,정확매핑,투자부동산취득,2215925844.0,-
CFS,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,11368316205,정확매핑,무형자산취득,11368316205.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,91214400,정확매핑,무형자산처분,91214400.0,-
CFS,CF,-표준계정코드 미사용-,기타비유동채권의 증가,320989691,기타강등,기타 중요 계정,320989691.0,-
CFS,CF,-표준계정코드 미사용-,기타비유동채권의 감소,390430000,기타강등,기타 중요 계정,390430000.0,-
CFS,CF,-표준계정코드 미사용-,관계기업주식의 취득,6177240000,정확매핑,관계기업주식의 취득,6177240000.0,-
CFS,CF,-표준계정코드 미사용-,관계기업주식의 처분,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,비유동금융자산의 취득,6093117853,기타강등,기타 중요 계정,6093117853.0,-
CFS,CF,-표준계정코드 미사용-,비유동금융자산의 처분,5702182027,기타강등,기타 중요 계정,5702182027.0,-
CFS,CF,dart_PurchaseOfFinancialInstruments,단기금융자산의 증가,54564505215,정확매핑,금융상품의 취득,54564505215.0,-
CFS,CF,dart_ProceedsFromSalesOfFinancialInstruments,단기금융자산의 감소,10742986407,정확매핑,금융상품의 처분,10742986407.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-35263067281,정확매핑,재무활동현금흐름,-35263067281.0,-
CFS,CF,ifrs-full_ProceedsFromBorrowingsClassifiedAsFinancingActivities,차입금의 차입,5478974949,정확매핑,차입금증가,5478974949.0,-
CFS,CF,ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities,차입금의 상환,31808055923,정확매핑,차입금상환,31808055923.0,-
CFS,CF,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsFinancingActivities,국고보조금의 수령,32474257,정확매핑,정부보조금의 수취,32474257.0,-
CFS,CF,dart_RepaymentForGovernmentGrantsClassifiedAsFinancingActivities,국고보조금의 사용,,정확매핑,정부보조금의 상환,,-
CFS,CF,-표준계정코드 미사용-,예수보증금의 증가,503600000,기타강등,기타 중요 계정,503600000.0,-
CFS,CF,-표준계정코드 미사용-,예수보증금의 감소,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,배당금의 지급,9470060564,정확매핑,배당금지급,9470060564.0,-
CFS,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-3732300368,정확매핑,현금환율변동효과,-3732300368.0,-
CFS,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-11522537402,정확매핑,현금및현금성자산순증감,-11522537402.0,-
CFS,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,120420873940,정확매핑,기초현금및현금성자산,120420873940.0,-
CFS,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,108898336538,정확매핑,기말현금및현금성자산,108898336538.0,-
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,16932545000,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,773284489443,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,2634189674,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,143886416428,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,949188270960,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,12450630415,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,936737640545,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,-표준계정코드 미사용-,전기오류수정,1573886590,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,-표준계정코드 미사용-,전기오류수정,4635364546,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,-표준계정코드 미사용-,전기오류수정,4506366391,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,-표준계정코드 미사용-,전기오류수정,128998155,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,-표준계정코드 미사용-,전기오류수정,6209251136,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,143886416428,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,16932545000,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,777790855834,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,2763187829,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,941373005091,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,14024517005,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,-표준계정코드 미사용-,수정후 전기초,955397522096,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),97201562976,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),97201562976,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),2820102640,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),100021665616,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업자본변동,-7807478783,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업자본변동,-7807478783,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업자본변동,-7807478783,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,-14037146957,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,-13119016462,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,-13119016462,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,dart_ChangesInForeignExchangeRates,해외사업장환산외환차이,-918130495,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,51603531,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,51603531,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,-표준계정코드 미사용-,매도가능금융자산평가손익,51603531,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,-표준계정코드 미사용-,확정급여제도 재측정요소,-374265145,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,-표준계정코드 미사용-,확정급여제도 재측정요소,-374265145,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,-표준계정코드 미사용-,확정급여제도 재측정요소,-374265145,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,-표준계정코드 미사용-,관계기업이익잉여금변동,-596711841,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,-표준계정코드 미사용-,관계기업이익잉여금변동,-596711841,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,-표준계정코드 미사용-,관계기업이익잉여금변동,-596711841,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,ifrs-full_DividendsPaid,배당금지급,8804923400,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,ifrs-full_DividendsPaid,배당금지급,8804923400,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,ifrs-full_DividendsPaid,배당금지급,9470060564,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_DividendsPaid,배당금지급,665137164,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,ifrs-full_Equity,기말자본,865216518424,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member]
CFS,SCE,ifrs-full_Equity,기말자본,143886416428,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member]
CFS,SCE,ifrs-full_Equity,기말자본,-18111703885,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member]
CFS,SCE,ifrs-full_Equity,기말자본,1007923775967,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]
CFS,SCE,ifrs-full_Equity,기말자본,15261351986,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,ifrs-full_Equity,기말자본,1023185127953,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_Equity,기말자본,16932545000,SCE보존,(SCE 2D),,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member]
OFS,BS,ifrs-full_NoncurrentAssets,비유동자산,450997552364,정확매핑,비유동자산,450997552364.0,-
OFS,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,132086910805,정확매핑,유형자산,132086910805.0,-
OFS,BS,ifrs-full_InvestmentProperty,투자부동산,27576107474,정확매핑,투자부동산,27576107474.0,-
OFS,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,22945027075,정확매핑,무형자산,22945027075.0,-
OFS,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동채권,637480130,정확매핑,비유동매출채권,637480130.0,-
OFS,BS,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,종속기업및관계기업투자,236546211304,정확매핑,종속관계공동기업투자,236546211304.0,-
OFS,BS,ifrs-full_DeferredTaxAssets,이연법인세자산,89026584,정확매핑,이연법인세자산,89026584.0,-
OFS,BS,ifrs-full_OtherNoncurrentFinancialAssets,비유동금융자산,31116788992,정확매핑,기타비유동금융자산,31116788992.0,-
OFS,BS,ifrs-full_CurrentAssets,유동자산,455671557507,정확매핑,유동자산,455671557507.0,-
OFS,BS,ifrs-full_Inventories,재고자산,58184958424,정확매핑,재고자산,58184958424.0,-
OFS,BS,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,142892742565,정확매핑,매출채권및기타유동채권,142892742565.0,-
OFS,BS,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융자산,181368196268,정확매핑,단기금융상품,181368196268.0,-
OFS,BS,dart_OtherCurrentAssets,기타유동자산,10458818093,정확매핑,기타유동자산,10458818093.0,-
OFS,BS,ifrs-full_CurrentTaxAssets,당기법인세자산,,정확매핑,당기법인세자산,,-
OFS,BS,ifrs-full_CashAndCashEquivalents,현금및현금성자산,62766842157,정확매핑,현금및현금성자산,62766842157.0,-
OFS,BS,ifrs-full_Assets,자산총계,906669109871,정확매핑,자산총계,906669109871.0,-
OFS,BS,ifrs-full_IssuedCapital,자본금,16932545000,정확매핑,자본금,16932545000.0,-
OFS,BS,dart_CapitalSurplus,자본잉여금,143886416428,정확매핑,자본잉여금,143886416428.0,-
OFS,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-40165963,정확매핑,기타포괄손익누계액,-40165963.0,-
OFS,BS,ifrs-full_RetainedEarnings,이익잉여금(결손금),593590286830,정확매핑,이익잉여금,593590286830.0,-
OFS,BS,ifrs-full_Equity,자본총계,754369082295,정확매핑,자본총계,754369082295.0,-
OFS,BS,ifrs-full_NoncurrentLiabilities,비유동부채,24363262743,정확매핑,비유동부채,24363262743.0,-
OFS,BS,ifrs-full_NoncurrentProvisions,비유동충당부채,2684212491,정확매핑,장기충당부채,2684212491.0,-
OFS,BS,dart_OtherNonCurrentLiabilities,기타비유동부채,5056145817,정확매핑,기타비유동부채,5056145817.0,-
OFS,BS,ifrs-full_OtherNoncurrentFinancialLiabilities,장기금융부채,67531350,정확매핑,기타비유동금융부채,67531350.0,-
OFS,BS,dart_PostemploymentBenefitObligations,확정급여부채,16555373085,정확매핑,순확정급여부채,16555373085.0,-
OFS,BS,ifrs-full_CurrentLiabilities,유동부채,127936764833,정확매핑,유동부채,127936764833.0,-
OFS,BS,ifrs-full_CurrentProvisions,충당부채,2636778962,정확매핑,충당부채,2636778962.0,-
OFS,BS,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,93312492349,정확매핑,매입채무및기타유동채무,93312492349.0,-
OFS,BS,ifrs-full_OtherCurrentFinancialLiabilities,단기금융부채,32757000,정확매핑,기타유동금융부채,32757000.0,-
OFS,BS,dart_OtherCurrentLiabilities,기타유동부채,28727438440,정확매핑,기타유동부채,28727438440.0,-
OFS,BS,ifrs-full_CurrentTaxLiabilities,당기법인세부채,3227298082,정확매핑,당기법인세부채,3227298082.0,-
OFS,BS,ifrs-full_Liabilities,부채총계,152300027576,정확매핑,부채총계,152300027576.0,-
OFS,BS,ifrs-full_EquityAndLiabilities,자본과부채총계,906669109871,정확매핑,자본과부채총계,906669109871.0,-
OFS,IS,ifrs-full_Revenue,수익(매출액),720851054785,정확매핑,매출,720851054785.0,-
OFS,IS,ifrs-full_CostOfSales,매출원가,640014027342,정확매핑,매출원가,640014027342.0,-
OFS,IS,ifrs-full_GrossProfit,매출총이익,80837027443,정확매핑,매출총이익,80837027443.0,-
OFS,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,47990558736,정확매핑,판매비와관리비,47990558736.0,-
OFS,IS,dart_OperatingIncomeLoss,영업이익(손실),32846468707,정확매핑,영업이익,32846468707.0,-
OFS,IS,ifrs-full_FinanceIncome,금융수익,37228714553,정확매핑,금융수익,37228714553.0,-
OFS,IS,dart_OtherGains,기타이익,80253139621,정확매핑,기타수익,80253139621.0,-
OFS,IS,ifrs-full_FinanceCosts,금융원가,2519250,정확매핑,이자비용,2519250.0,-
OFS,IS,dart_OtherLosses,기타비용,7464222937,정확매핑,기타비용,7464222937.0,-
OFS,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),142861580694,정확매핑,법인세비용차감전순이익,142861580694.0,-
OFS,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,10785531966,정확매핑,법인세비용,10785531966.0,-
OFS,IS,ifrs-full_ProfitLoss,당기순이익(손실),132076048728,정확매핑,당기순이익,132076048728.0,-
OFS,IS,ifrs-full_BasicEarningsLossPerShare,기본및희석주당이익,3900,정확매핑,기본주당이익,3900.0,-
OFS,CIS,ifrs-full_ProfitLoss,당기순이익(손실),132076048728,정확매핑,당기순이익,132076048728.0,-
OFS,CIS,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-322661614,정확매핑,기타포괄손익,-322661614.0,-
