fs_div,sj_div,account_id,label,amount,verdict,canonical,norm_amount,detail
CFS,CIS,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,부의지분법자본변동,-45471432,정확매핑,지분법기타포괄손익재분류가능,-45471432.0,-
CFS,CIS,ifrs-full_ProfitLoss,당기순이익(손실),8315526894,정확매핑,당기순이익,8315526894.0,-
CFS,CIS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배주주지분,,정확매핑,비지배지분순이익,,-
CFS,CIS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,8315526894,정확매핑,지배기업귀속순이익,8315526894.0,-
CFS,CIS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),8797040556,정확매핑,법인세비용차감전순이익,8797040556.0,-
CFS,CIS,ifrs-full_Revenue,매출,106038654753,정확매핑,매출,106038654753.0,-
CFS,CIS,dart_RevenueFromSaleOfGoodsMerchandise,상품매출액,128093497,정확매핑,상품매출액,128093497.0,-
CFS,CIS,dart_RevenueFromSaleOfGoodsProduct,제품매출액,105910561256,정확매핑,제품매출액,105910561256.0,-
CFS,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,9360661880,정확매핑,기초현금및현금성자산,9360661880.0,-
CFS,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,10958272295,정확매핑,기말현금및현금성자산,10958272295.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-7186142192,정확매핑,재무활동현금흐름,-7186142192.0,-
CFS,CF,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,100000000,정확매핑,임대보증금감소,100000000.0,-
CFS,CF,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,,정확매핑,임대보증금증가,,-
CFS,CF,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,유동성리스부채의 감소,487478323,정확매핑,리스부채상환,487478323.0,-
CFS,CF,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,1300000000,정확매핑,장기차입금차입,1300000000.0,-
CFS,CF,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,,정확매핑,비유동차입금상환,,-
CFS,CF,-표준계정코드 미사용-,유동성장기부채의 상환,2567260000,기타강등,기타 중요 계정,2567260000.0,-
CFS,CF,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,1486675770,정확매핑,배당금지급,1486675770.0,-
CFS,CF,ifrs-full_ProceedsFromCurrentBorrowings,단기차입금의 증가,25295952785,정확매핑,유동단기차입금의 증가,25295952785.0,-
CFS,CF,ifrs-full_RepaymentsOfCurrentBorrowings,단기차입금의 감소,29140680884,정확매핑,유동차입금의 상환,29140680884.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-2548740883,정확매핑,투자활동현금흐름,-2548740883.0,-
CFS,CF,dart_AdjustmentsForDecreaseincreaseInLongTermTradeReceivable,장기매출채권의 회수,,정확매핑,장기매출채권의 감소(증가),,-
CFS,CF,dart_DecreaseInGuaranteeDeposits,임차보증금의 감소,,정확매핑,임차보증금감소,,-
CFS,CF,dart_IncreaseInGuaranteeDeposits,임차보증금의 증가,10000000,정확매핑,임차보증금증가,10000000.0,-
CFS,CF,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융예치금의 감소,50032726047,정확매핑,단기금융상품처분,50032726047.0,-
CFS,CF,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금의 회수,350000000,정확매핑,단기대여금감소,350000000.0,-
CFS,CF,dart_PurchaseOfShortTermFinancialInstruments,단기금융예치금의 증가,50032725985,정확매핑,단기금융상품취득,50032725985.0,-
CFS,CF,dart_PurchaseOfShortTermLoansAndReceivables,단기대여금의 증가,213000000,정확매핑,단기대여금증가,213000000.0,-
CFS,CF,-표준계정코드 미사용-,파생상품의 결제,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,파생상품의 취득,119889500,기타강등,기타 중요 계정,119889500.0,-
CFS,CF,-표준계정코드 미사용-,리스보증금의 감소,33840000,기타강등,기타 중요 계정,33840000.0,-
CFS,CF,-표준계정코드 미사용-,리스보증금의 증가,24735000,기타강등,기타 중요 계정,24735000.0,-
CFS,CF,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,사업결합으로 인한 순현금유출,,정확매핑,사업결합순현금유출,,-
CFS,CF,ifrs-full_IncreaseDecreaseThroughDisposalOfSubsidiary,종속기업청산에 따른 순현금흐름,,기타강등,기타 중요 계정,,-
CFS,CF,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,,정확매핑,무형자산처분,,-
CFS,CF,ifrs-full_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,8397900,정확매핑,투자부동산의 처분,8397900.0,-
CFS,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,44013548,정확매핑,유형자산처분,44013548.0,-
CFS,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,8075245,정확매핑,무형자산취득,8075245.0,-
CFS,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,2849071648,정확매핑,유형자산취득,2849071648.0,-
CFS,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,11330064730,정확매핑,영업활동현금흐름,11330064730.0,-
CFS,CF,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,자산 및 부채의 증감,-3030836983,정확매핑,운전자본변동,-3030836983.0,-
CFS,CF,dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets,사외적립자산의 납입,-800000000,정확매핑,사외적립자산증감,-800000000.0,-
CFS,CF,dart_CashOutflowForSeverancePay,퇴직금의지급,365098160,정확매핑,퇴직금의지급,365098160.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산의 감소(증가),394723376,정확매핑,재고자산증감,394723376.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,기타유동자산의 감소(증가),803408372,정확매핑,기타유동자산의 감소(증가),803408372.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInOtherOperatingReceivables,기타채권의 감소(증가),-3906916,정확매핑,기타채권의 감소(증가),-3906916.0,-
CFS,CF,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,매출채권의 감소(증가),-273321133,정확매핑,매출채권증감,-273321133.0,-
CFS,CF,ifrs-full_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities,기타유동부채의 증가(감소),78562235,정확매핑,기타유동부채의 증가(감소),78562235.0,-
CFS,CF,ifrs-full_AdjustmentsForIncreaseDecreaseInOtherOperatingPayables,기타채무의 증가(감소),74710435,정확매핑,기타채무의 증가(감소),74710435.0,-
CFS,CF,ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable,매입채무의 증가(감소),-2939915192,정확매핑,매입채무증감,-2939915192.0,-
CFS,CF,ifrs-full_AdjustmentsForReconcileProfitLoss,조정,5201344289,정확매핑,당기순이익조정가감,5201344289.0,-
CFS,CF,dart_AdjustmentsForBadDebtExpenses,대손상각비(환입),712155622,정확매핑,대손상각비,712155622.0,-
CFS,CF,dart_AdjustmentsForDepreciationInvestmentProperty,감가상각비(투자부동산),68405158,정확매핑,투자부동산감가상각비 조정,68405158.0,-
CFS,CF,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익,599000,정확매핑,유형자산처분이익조정,599000.0,-
CFS,CF,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,2428760,정확매핑,외화환산이익조정,2428760.0,-
CFS,CF,dart_AdjustmentsForGainsOnDisposalsOfInvestments,투자자산처분이익,,정확매핑,투자자산처분이익,,-
CFS,CF,dart_AdjustmentsForGainsOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치측정금융자산평가이익,208261360,정확매핑,FVPL금융자산평가이익조정,208261360.0,-
CFS,CF,dart_AdjustmentsForGainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,파생금융상품거래이익,153497703,정확매핑,파생상품거래이익,153497703.0,-
CFS,CF,dart_AdjustmentsForLossesFromInventoryLiquidation,재고자산처분손실,,정확매핑,재고자산폐기손실,,-
CFS,CF,dart_AdjustmentsForLossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,433011663,정확매핑,지분법손실,433011663.0,-
CFS,CF,dart_AdjustmentsForLossesOnDisposalsOfReceivables,채권처분손실,310369294,정확매핑,매출채권처분손실,310369294.0,-
CFS,CF,dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실,,정확매핑,유형자산처분손실조정,,-
CFS,CF,dart_AdjustmentsForLossesOnEvaluationOfDerivativeFinancialAssets,파생금융상품평가손실,,정확매핑,파생금융자산평가손실,,-
CFS,CF,dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치측정금융자산평가손실,,정확매핑,FVPL금융자산평가손실조정,,-
CFS,CF,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,62386092,정확매핑,외화환산손실조정,62386092.0,-
CFS,CF,dart_AdjustmentsForLossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,파생금융상품거래손실,27175000,정확매핑,파생상품거래손실 조정,27175000.0,-
CFS,CF,dart_AdjustmentsForMiscellaneousIncome,기타(잡이익),15931383,정확매핑,잡이익,15931383.0,-
CFS,CF,dart_AdjustmentsForProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,,정확매핑,지분법이익(CF),,-
CFS,CF,dart_AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여,868956346,정확매핑,퇴직급여,868956346.0,-
CFS,CF,dart_AdjustmentsForReversalsOfImpairmentLossesOnIntangibleAssets,무형자산손상차손환입,,정확매핑,무형자산손상차손환입,,-
CFS,CF,dart_AdjustmentsForWritedownsOfInventories,재고자산평가손실,,정확매핑,재고자산평가손실,,-
CFS,CF,-표준계정코드 미사용-,부의영업권,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,재고자산처분이익,-2788058,정확매핑,재고자산처분이익,-2788058.0,-
CFS,CF,-표준계정코드 미사용-,재고자산평가이익,-64434051,기타강등,기타 중요 계정,-64434051.0,-
CFS,CF,ifrs-full_AdjustmentsForAmortisationExpense,무형자산상각비,153042975,정확매핑,무형자산상각비,153042975.0,-
CFS,CF,ifrs-full_AdjustmentsForDepreciationExpense,감가상각비(유형자산),2461987311,정확매핑,감가상각비,2461987311.0,-
CFS,CF,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용(수익),481513662,정확매핑,법인세비용조정,481513662.0,-
CFS,CF,ifrs-full_AdjustmentsForInterestExpense,이자비용,539759343,정확매핑,이자비용(CF),539759343.0,-
CFS,CF,ifrs-full_AdjustmentsForInterestIncome,이자수익,460738942,정확매핑,이자수익조정,460738942.0,-
CFS,CF,ifrs-full_DividendsReceived,수입배당금,8738920,정확매핑,배당금수취(CF2),8738920.0,-
CFS,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,8738920,정확매핑,배당금수취,8738920.0,-
CFS,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부(환급),919634993,정확매핑,법인세납부,919634993.0,-
CFS,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,535924547,정확매핑,이자지급,535924547.0,-
CFS,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,451581164,정확매핑,이자수취,451581164.0,-
CFS,CF,ifrs-full_ProfitLoss,당기순이익(손실),8315526894,기타강등,기타 중요 계정,8315526894.0,-
CFS,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화표시 현금및현금성자산의 환율변동효과,2428760,정확매핑,현금환율변동효과,2428760.0,-
CFS,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),1597610415,정확매핑,현금및현금성자산순증감,1597610415.0,-
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,76679356737,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,,SCE보존,(SCE 2D),,자본 [구성요소]|비지배지분 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,76679356737,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,10306968448,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,44423675702,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,18696175000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,3252537587,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소]
CFS,SCE,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,1486478700,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,1486478700,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,1486478700,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
CFS,SCE,ifrs-full_Equity,자본총계,83509903825,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_Equity,자본총계,,SCE보존,(SCE 2D),,자본 [구성요소]|비지배지분 [구성요소]
CFS,SCE,ifrs-full_Equity,자본총계,83509903825,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_Equity,자본총계,10280573088,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소]
CFS,SCE,ifrs-full_Equity,자본총계,51280618150,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
CFS,SCE,ifrs-full_Equity,자본총계,18696175000,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소]
CFS,SCE,ifrs-full_Equity,자본총계,3252537587,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소]
CFS,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,연결회사의 변동,,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,연결회사의 변동,,SCE보존,(SCE 2D),,자본 [구성요소]|비지배지분 [구성요소]
CFS,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,연결회사의 변동,,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
CFS,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,연결회사의 변동,,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_OtherComprehensiveIncome,기타포괄손익,1498895,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치측정지분상품평가손익,19076072,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치측정지분상품평가손익,19076072,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치측정지분상품평가손익,19076072,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의재측정요소,27894255,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의재측정요소,27894255,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의재측정요소,27894255,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,토지재평가이익,,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,토지재평가이익,,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,토지재평가이익,,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소]
CFS,SCE,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,부의지분법자본변동,-45471432,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,부의지분법자본변동,-45471432,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,부의지분법자본변동,-45471432,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),8315526894,SCE보존,(SCE 2D),,연결재무제표 [member]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),,SCE보존,(SCE 2D),,자본 [구성요소]|비지배지분 [구성요소]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),8315526894,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]
CFS,SCE,ifrs-full_ProfitLoss,당기순이익(손실),8315526894,SCE보존,(SCE 2D),,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소]
OFS,BS,ifrs-full_Assets,자산총계,109466451102,정확매핑,자산총계,109466451102.0,-
OFS,BS,ifrs-full_CurrentAssets,유동자산,32570340219,정확매핑,유동자산,32570340219.0,-
OFS,BS,ifrs-full_CashAndCashEquivalents,현금및현금성자산,9392455238,정확매핑,현금및현금성자산,9392455238.0,-
OFS,BS,ifrs-full_CurrentTaxAssets,당기법인세자산,,정확매핑,당기법인세자산,,-
OFS,BS,ifrs-full_Inventories,유동재고자산,10797552470,정확매핑,재고자산,10797552470.0,-
OFS,BS,ifrs-full_OtherCurrentAssets,기타유동자산,410543540,정확매핑,기타유동자산,410543540.0,-
OFS,BS,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융기관예치금,,정확매핑,단기금융상품,,-
OFS,BS,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,11969788971,정확매핑,매출채권및기타유동채권,11969788971.0,-
OFS,BS,ifrs-full_NoncurrentAssets,비유동자산,76896110883,정확매핑,비유동자산,76896110883.0,-
OFS,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,360730469,정확매핑,비유동매출채권,360730469.0,-
OFS,BS,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,145339833,정확매핑,IV. 기타포괄손익-공정가치측정금융자산,145339833.0,-
OFS,BS,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융자산,316683760,정확매핑,당기손익-공정가치측정금융자산(유동),316683760.0,-
OFS,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,1592005782,정확매핑,무형자산,1592005782.0,-
OFS,BS,ifrs-full_InvestmentProperty,투자부동산,4682949414,정확매핑,투자부동산,4682949414.0,-
OFS,BS,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,종속기업 및 관계기업투자,5668371884,정확매핑,종속관계공동기업투자,5668371884.0,-
OFS,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,64130029741,정확매핑,유형자산,64130029741.0,-
OFS,BS,dart_CapitalSurplus,자본잉여금,3252537587,정확매핑,자본잉여금,3252537587.0,-
OFS,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,10278521047,정확매핑,기타포괄손익누계액,10278521047.0,-
OFS,BS,ifrs-full_Equity,자본총계,82152068996,정확매핑,자본총계,82152068996.0,-
OFS,BS,ifrs-full_IssuedCapital,자본금,18696175000,정확매핑,자본금,18696175000.0,-
OFS,BS,ifrs-full_RetainedEarnings,이익잉여금,49924835362,정확매핑,이익잉여금,49924835362.0,-
OFS,BS,ifrs-full_EquityAndLiabilities,자본과부채총계,109466451102,정확매핑,자본과부채총계,109466451102.0,-
OFS,BS,ifrs-full_CurrentLiabilities,유동부채,15233761516,정확매핑,유동부채,15233761516.0,-
OFS,BS,ifrs-full_CurrentLeaseLiabilities,유동 리스부채,442719028,정확매핑,유동리스부채,442719028.0,-
OFS,BS,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,1726760000,정확매핑,유동성장기차입금,1726760000.0,-
OFS,BS,ifrs-full_CurrentTaxLiabilities,당기법인세부채,1129166893,정확매핑,당기법인세부채,1129166893.0,-
OFS,BS,ifrs-full_DerivativeFinancialLiabilities,파생금융상품부채,,정확매핑,파생상품부채,,-
OFS,BS,ifrs-full_DividendPayables,미지급 배당금,1081285,정확매핑,미지급 배당금,1081285.0,-
